Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20230714,HW,HIGHWAYS,HW 0CH4,"STATE TOURING ROUTES FUNDS FOR HIGHWAY PROJECTS, CITYWIDE",S,2024,"15,581,000",0,0,0
20230714,HW,HIGHWAYS,HW 0CH5,"POP FUNDS FOR HIGHWAY PROJECTS, CITYWIDE",S,2024,"40,000,000",0,0,0
20230714,HW,HIGHWAYS,HW 1140,"RECONST. ARTHUR KILL RD., W/O BLOOMNGDALE RD. TO BENTLEY ST., S.I.",C,2024,"273,999",0,"15,162,000",0
20230714,HW,HIGHWAYS,HW 1148,"RECONSTRUCT JEWEL STREET AREA, BROOKLYN",C,2024,0,0,"100,000",0
20230714,HW,HIGHWAYS,HW 1674,CONSTRUCT. OR RECONSTRUCT. OF LINDEN PLACE BETWEEN 20TH AVE & 28TH AVE,C,2024,"1,091,826",0,0,0
20230714,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",C,2024,0,"84,665,857","39,122,000","62,997,000"
20230714,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",F,2024,0,0,"9,900,000",0
20230714,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",S,2024,"12,745,000",0,0,0
20230714,HW,HIGHWAYS,HW D101,"CONSTRUCTION, RECONSTRUCTION, RESURFACING STREETS, BROOKLYN",C,2024,"1,000,000",0,0,0
20230714,HW,HIGHWAYS,HW D102,"CONSTRUCT, RECONSTRUCT, RESURFACE STREETS & STREETSCAPE, MANHATTAN",C,2024,"3,225,000",0,0,0
20230714,HW,HIGHWAYS,HW D103,"CONSTRUCTION, RECONSTRUCTION, RESURFACING STREETS, QUEENS",C,2024,"2,030,000",0,0,0
20230714,HW,HIGHWAYS,HW D104,"CONSTRUCTION, RECONSTRUCTION AND RESURFACING OF STREETS, STATEN ISLAND",C,2024,"1,750,000",0,0,0
20230714,HW,HIGHWAYS,HW D105,"CONSTRUCTION, RECONSTRUCTION AND RESURFACING OF STREETS, THE BRONX",C,2024,"850,000",0,0,0
20230714,HW,HIGHWAYS,HW I001,"ENGR., ARCH., ADMIN., COSTS, ETC.",C,2024,"20,000,000",0,0,0
20230714,HW,HIGHWAYS,HW K005,"REPAVING AND RESURFACING OF STREETS, BROOKLYN",C,2024,"3,000,000",0,0,0
20230714,HW,HIGHWAYS,HW M002,"RESURFACING OF STREETS, MANHATTAN",C,2024,"350,000",0,0,0
20230714,HW,HIGHWAYS,HW M200,"SIDEWALK CONSTRUCTION, MANHATTAN",C,2024,"250,000",0,0,0
20230714,HW,HIGHWAYS,HW Q001,"CON & RECON OF HWYS & STS, QUEENS",C,2024,"1,500,000",0,0,0
20230714,HW,HIGHWAYS,HW R005,"GRADE, REGULATE AND PAVE VARIOUS STREETS, STATEN ISLAND",C,2024,"500,000",0,0,0
20230714,L,NEW YORK RESEARCH LIBRARY,L 0101,NYPL RESEARCH LIBRARIES - SYSTEM WIDE,C,2024,"6,212,066","769,000","3,336,000","854,000"
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB 0104,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",C,2024,"19,040,000","19,441,757","18,070,000","87,213,000"
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB 0104,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",F,2024,0,0,0,"6,257,999"
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB 0104,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",P,2024,"755,000",0,0,0
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB 0107,"CONSTRUCTION, SITE ACQUISITION AND F&E FOR BCM / BROWER PARK LIBRARY",C,2024,"78,000",0,0,0
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB 0108,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",C,2024,0,0,0,"2,017,000"
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB D104,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, BKLYN",C,2024,"9,550,000",0,0,0
20230714,LB,BROOKLYN PUBLIC LIBRARY,LB K001,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, BKLYN",C,2024,"5,000,000",0,0,0
20230714,LN,NEW YORK PUBLIC LIBRARY,LN 0008,"CONS, SITE AQUISITION AND F&E FOR NYPL FACILITIES CITYWIDE",C,2024,"30,278,888","11,490,000","13,385,000","36,095,000"
20230714,LN,NEW YORK PUBLIC LIBRARY,LN 0101M,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, MAN. & SYSTEMWIDE",C,2024,"195,641",0,"196,000",0
20230714,LN,NEW YORK PUBLIC LIBRARY,LN 0101X,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, BX. & SYSTEMWIDE",C,2024,"1,910,778",0,0,"17,000"
20230714,LN,NEW YORK PUBLIC LIBRARY,LN D008,"CONS, SITE ACQUISITION, EQUIPMENT FOR NYPL",C,2024,"9,896,000",0,0,0
20230714,LN,NEW YORK PUBLIC LIBRARY,LN M001,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, MANHATTAN",C,2024,"500,000",0,0,0
20230714,LN,NEW YORK PUBLIC LIBRARY,LN R001,"CONSTRUCTION, SITE AQUISITION AND F&E TO BRANCH LIBRARIES, S.I.",C,2024,"421,000",0,0,0
20230714,LN,NEW YORK PUBLIC LIBRARY,LN X001,"CONSTRUCTION, SITE AQUISITION AND F&E TO BRANCH LIBRARIES, THE BRONX",C,2024,"788,000",0,0,0
20230714,LQ,QUEENS BOROUGH PUB. LIB.,LQ 0122,"IMPROVEMENT OF BRANCHES INCLUDING FURNITURE AND EQUIPMENT, QUEENS",C,2024,"19,040,000",0,0,"40,822,656"
20230714,LQ,QUEENS BOROUGH PUB. LIB.,LQ D122,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, QNS",C,2024,"7,800,000",0,0,0
20230714,LQ,QUEENS BOROUGH PUB. LIB.,LQ Q122,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, QNS",C,2024,"7,462,000",0,0,0
20230714,MT,MTA BUS COMPANY,MT 0001,VARIOUS IMPROVEMENTS OR ACQUISITIONS FOR SURFACE TRANSIT SERVICE,C,2024,"9,063,158",0,0,0
20230714,MT,MTA BUS COMPANY,MT 0001,VARIOUS IMPROVEMENTS OR ACQUISITIONS FOR SURFACE TRANSIT SERVICE,S,2024,"7,254,243",0,0,0
20230714,P,PARKS,P 0245K,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",C,2024,"2,300,000",0,"1,163,273","21,000"
20230714,P,PARKS,P 0245K,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",S,2024,"1,417,595",0,0,0
20230714,P,PARKS,P 0245M,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",C,2024,"33,191,302","14,733,000","48,564,000",0
20230714,P,PARKS,P 0245Q,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2024,0,"18,497,578","1,192,000",0
20230714,P,PARKS,P 0245X,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX",C,2024,"4,900,000",0,0,0
20230714,P,PARKS,P 0245X,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX",S,2024,"2,303,826",0,0,0
20230714,P,PARKS,P 0506,RECREATION CENTER AND NATURE CENTERS CITYWIDE,C,2024,"53,822,848","65,633,000","31,432,000","70,206,000"
20230714,P,PARKS,P 0508,DPR OWNED BRIDGES CITYWIDE,C,2024,0,"51,536,091","218,372,000","263,400,000"
20230714,P,PARKS,P 0510,"SYNTHETIC TURF FIELDS, CITYWIDE",C,2024,"10,059,227",0,"2,776,000","122,000"
20230714,P,PARKS,P 0581,"ROCKAWAY BEACH, BOARDWALK REDECKING",F,2024,317,0,0,0
20230714,P,PARKS,P 0704,CONSTRUCTION AND RECONSTRUCTION OF DEPARTMENTAL FACILITIES,C,2024,0,0,"46,327,919",0
20230714,P,PARKS,P 0715,"ORCHARD BEACH, EXPANSION",C,2024,"15,329,970","4,375,000",0,0
20230714,P,PARKS,P 0822,"STREET AND PARK TREE PLANTING, CITYWIDE",C,2024,0,0,"27,534,965","8,250,000"
20230714,P,PARKS,P 0822,"STREET AND PARK TREE PLANTING, CITYWIDE",P,2024,"1,200",0,0,0
20230714,P,PARKS,P 0829,"SARA ROOSEVELT PARK, MANHATTAN, IMPROVEMENTS",C,2024,0,0,"599,998",0
20230714,P,PARKS,P 0882,YANKEE STADIUM REHABILITATION,C,2024,0,0,0,"51,998"
20230714,P,PARKS,P 0933,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF PARKS AND RECREATION,C,2024,"150,000",0,0,0
20230714,P,PARKS,P 0944,"DOWNING STADIUM AND OTHER, RECONSTRUCTION, RANDALL'S ISLAND, MANHATTAN",C,2024,0,0,"20,835,736",0
20230714,P,PARKS,P 0950,COMPUTER EQUIPMENT,C,2024,"3,808,136",0,"647,000",0
20230714,P,PARKS,P 0977,RECONSTRUCTION OF COMMODORE BARRY PARK,S,2024,"1,198,000",0,0,0
20230714,P,PARKS,P 1008,"RECONST., INTERMEDIATE POOLS, EQUIPMENT, AND BATHHOUSES",C,2024,"728,791","138,000","1,827,000",0
20230714,P,PARKS,P 1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",C,2024,"29,740,933","117,518,000","39,964,000","406,810,000"
20230714,P,PARKS,P 1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",F,2024,"31,152,684","84,330,000","31,734,000","544,000"
20230714,P,PARKS,P 1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",P,2024,"2,970,088","3,600,000","325,000",0
20230714,P,PARKS,P 1141,"GRAND ARMY PLAZA RECONSTRUCTION, BROOKLYN",C,2024,0,"208,522",0,0
20230714,P,PARKS,P 1245,"RECONSTRUCTION, WATERFRONT PARKS & PLAYGROUNDS, CITY WIDE",C,2024,"393,849",0,"1,453,000",0
20230714,P,PARKS,P 1249,"CONSTRUCTION & RECONSTRUCTION OF ROOFING SYSTEMS, CITYWIDE",C,2024,"5,069,740",0,"330,000",0
20230714,P,PARKS,P 1331,SIDEWALKS AND TREES,C,2024,"15,387,680","11,935,000","12,463,000","12,936,000"
20230714,P,PARKS,P D017,"MISCELLANEOUS PARKS,  PARKWAYS, PLAYGROUNDS, AND STRUCTURES: BKLYN",C,2024,"53,848,000",0,0,0
20230714,P,PARKS,P D018,"MISCELLANEOUS PARKS, PARKWAYS, PLAYGROUNDS AND STRUCTURES: MANHATTAN",C,2024,"43,259,000",0,0,0
20230714,P,PARKS,P D019,"MISCELLANEOUS PARKS, PARKWAYS, PLAYGROUNDS AND STRUCTURES: QUEENS",C,2024,"92,010,000",0,0,0
20230714,P,PARKS,P D020,"MISC PARKS, PARKWAYS, PLAYGROUNDS AND STRUCTURES: STATEN ISLAND",C,2024,"16,060,000",0,0,0
20230714,P,PARKS,P D021,"MISC PARKS, PARKWAYS, PLAYGROUNDS AND STRUCTURES: BRONX",C,2024,"53,988,000",0,0,0
20230714,P,PARKS,P D822,"STREET AND PARK TREE PLANTING, CITYWIDE",C,2024,"6,740,000",0,0,0
20230714,P,PARKS,P D933,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF PARKS AND RECREATION,C,2024,"500,000",0,0,0
20230714,P,PARKS,P DN665,CITY PARKS FOUNDATION,C,2024,"1,543,000",0,0,0
20230714,P,PARKS,P I001,"ARCH, ENGINEERING, ADMIN. EXPENSES, ETC.",C,2024,"85,000,000",0,0,0
20230714,P,PARKS,P K011,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",C,2024,"19,058,000",0,0,0
20230714,P,PARKS,P M245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",C,2024,"4,315,000",0,0,0
20230714,P,PARKS,P MN510,NEW YORK RESTORATION PROJECT (NYRP),C,2024,"90,000",0,0,0
20230714,P,PARKS,P Q125,"MAFERA PARK RECONSTRUCTION, QUEENS",C,2024,0,"3,000,000",0,0
20230714,P,PARKS,P Q245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2024,"20,844,000","25,710,000",0,0
20230714,P,PARKS,P R245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, S.I.",C,2024,"13,940,000",0,0,0
20230714,P,PARKS,P X245,"MISC PKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, THE BRONX",C,2024,"1,000,000",0,0,0
20230714,PO,POLICE,PO 0002,"CONSTRUCTION OF A NEW 116th PRECINCT STATION HOUSE, QUEENS",C,2024,"30,571",0,0,0
20230714,PO,POLICE,PO 0046,ULTRA HIGH FREQUENCY RADIO TELEPHONE EQUIPMENT,C,2024,"69,639,703","2,980,000","14,087,000","7,750,000"
20230714,PO,POLICE,PO 0079,"IMPROVEMENTS TO POLICE DEPARTMENT PROPERTY, CITYWIDE",C,2024,"248,165,289","63,612,000","82,998,000","35,055,000"
20230714,PO,POLICE,PO 0127,HELICOPTERS,C,2024,"36,188,755",0,0,0
20230714,PO,POLICE,PO 0141,NEW 40TH PRECINCT STATION HOUSE,C,2024,"5,085,030",0,0,0
20230714,PO,POLICE,PO 0163,ACQUISITION AND INSTALLATION OF COMPUTER EQUIPMENT,C,2024,"26,036,606","18,239,000","22,312,000","29,239,000"
20230714,PO,POLICE,PO 0185,"VEHICLES OF AT LEAST $35,000 AFTER NOVEMBER 1, 1999",C,2024,"9,703,579","16,316,000","32,672,000","20,555,000"
20230714,PO,POLICE,PO D185,"PURCHASE OF VEHICLES AND EQUIPMENT, CITYWIDE",C,2024,"6,882,000",0,0,0
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0016,"PURCHASE OF ELECTRONIC DATA PROCESSING SOFTWARE, HARDWARE AND INFRA.",C,2024,0,"86,022,061","227,078,000","225,583,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0016A,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIPMENT FOR FISA,C,2024,"16,607,873","7,663,000","6,744,000","9,846,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0022,JUDGEMENTS AND SETTLEMENTS IN CONNECTION WITH CAPITAL PROJECTS,C,2024,"34,000,000",0,0,0
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0025,ENERGY EFFICIENCY AND SUSTAINABILITY,C,2024,"465,564,113","486,828,000","327,683,000","481,130,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0025,ENERGY EFFICIENCY AND SUSTAINABILITY,F,2024,"3,000,991",0,0,0
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0100,CITYWIDE RESILIENCY MEASURES,C,2024,"793,670,064","434,673,000","185,702,000","10,000,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0100,CITYWIDE RESILIENCY MEASURES,F,2024,"79,632,412","47,486,000",0,0
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0100,CITYWIDE RESILIENCY MEASURES,P,2024,"41,422,264","6,869,000","3,985,000","30,105,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU 0200,CITYWIDE AGENCY FACILITY AND OPERATIONAL PROTECTIVE MEASURES,C,2024,0,0,"169,486,405","71,516,000"
20230714,PU,EDP EQUIP & FINANC COSTS,PU X016,PURCHASE OF ELECTRONIC DATA PROCESSING MACHINES,C,2024,"300,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0034,"AMERICAN MUSEUM OF NATURAL HISTORY, IMPROVEMENTS AND ADDITION",C,2024,"6,000,000",0,0,"1,100,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0040,FLUSHING TOWN HALL,C,2024,"1,415,121",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0050,"MUSEUM OF THE MOVING IMAGE, THE AMERICAN",C,2024,"2,000,000",0,0,"480,999"
20230714,PV,CULTURAL INSTITUTIONS,PV 0101,RECONSTRUCTION AND IMPROVEMENTS TO THE MUSEUM OF JEWISH HERITAGE,C,2024,0,0,0,"26,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0103,"EL MUSEO DEL BARRIO, MANHATTAN",C,2024,"5,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0175,"STATEN ISLAND ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2024,"2,225,000",0,0,"2,735,920"
20230714,PV,CULTURAL INSTITUTIONS,PV 0176,"NEW YORK ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2024,"7,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0205,"NEW YORK BOTANICAL GARDENS, IMPROVEMENTS",C,2024,"2,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0234,"CLEMENTE SOTO VELEZ CULTURAL AND EDUCATIONAL CENTER, INC.",C,2024,"2,875,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0262,"BROOKLYN CHILDREN'S MUSEUM, IMPROVEMENTS",C,2024,"2,500,000",0,"2,624,508","150,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0264,"BROOKLYN ACADEMY OF MUSIC, IMPROVEMENTS",C,2024,"500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0272,"QUEENS BOTANICAL GARDEN SOCIETY, IMPROVEMENTS",C,2024,"1,400,000",0,0,"492,911"
20230714,PV,CULTURAL INSTITUTIONS,PV 0272,"QUEENS BOTANICAL GARDEN SOCIETY, IMPROVEMENTS",S,2024,200,0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0279,"CITY CENTER, 55TH STREET DANCE THEATER, IMPROVEMENTS",C,2024,"1,171,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0289,"NEW YORK SHAKESPEARE FESTIVAL/PUBLIC THEATER, IMPROVEMENTS",C,2024,"1,000,000",0,"87,947",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0291,"QUEENS MUSEUM OF ART, IMPROVEMENTS",C,2024,"4,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0302,"STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES, IMPROVEMENTS",C,2024,"4,750,000","6,112,843",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0341,"RICHMONDTOWN/LATOURETTE PARK, IMPROVEMENTS",C,2024,0,0,0,"359,455"
20230714,PV,CULTURAL INSTITUTIONS,PV 0464,WAVE HILL ENVIRONMENTAL CENTER IMPROVEMENTS,C,2024,"3,100,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0466,"QUEENS THEATER IN THE PARK, IMPROVEMENTS",C,2024,"1,842,505","84,000",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0467,"CONSTRUCTION, IMPROVEMENTS, ACQUISITION, ALL CULTURAL INSTITUTIONS",C,2024,"3,531,000","728,985","17,563,000","31,075,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0471,"BRONX MUSEUM OF THE ARTS, IMPROVEMENTS",C,2024,"1,554,884",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0471,"BRONX MUSEUM OF THE ARTS, IMPROVEMENTS",S,2024,379,0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0475,NEW YORK STATE THEATER ALTERATIONS AND IMPROVEMENTS.,C,2024,"859,000",0,"931,402",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0477,"STATEN ISLAND CHILDREN'S MUSEUM, IMPROVEMENTS",C,2024,"269,976","418,000",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0490,"SNUG HARBOR, IMPROVEMENTS",C,2024,"4,875,000",0,"5,116,229",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0788,THE 122 COMMUNITY CENTER INC.,C,2024,0,"639,390","58,000",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N004,92ND STREET YOUNG MEN'S AND YOUNG WOMEN'S HEBREW ASSOCIATION (YM&YWHA),C,2024,"2,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N01C,"FIRELIGHT MEDIA, INC.",C,2024,0,0,"127,986",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N027,APOLLO THEATER FOUNDATION,C,2024,"2,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N04W,"UNIONDOCS, INC.",C,2024,"1,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N04Z,"APERTURE FOUNDATION, INC.",C,2024,"450,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N05A,"PEOPLE'S THEATRE PROJECT, INC.",C,2024,"5,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N05B,LUCILLE LORTEL THEATRE FOUNDATION INC.,C,2024,"1,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N05L,"SESAME FLYERS INTERNATIONAL, INC.",C,2024,"1,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N05N,INDIESPACE DBA INDIE THEATER FUND,C,2024,"3,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N123,"NEW YORK LIVE ARTS, INC. (FORMERLY DANCE THEATER WORKSHOP)",C,2024,"278,000","982,000",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N132,DOWNTOWN COMMUNITY TELEVISION CENTER (DCTV),C,2024,"700,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N143,ELAINE KAUFMAN CULTURAL CENTER,C,2024,"500,000",0,0,"107,350"
20230714,PV,CULTURAL INSTITUTIONS,PV 0N144,STREB/RINGSIDE,C,2024,0,"229,000","85,000",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N176,GUGGENHEIM MUSEUM,C,2024,"265,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N205,AMERICAN BALLET THEATER FOUNDATION,C,2024,"2,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N209,JEWISH CHILDREN'S MUSEUM,C,2024,"7,392,000","3,375,000",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N222,JOYCE THEATER,C,2024,"9,000,000",0,"76,243",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N247,LOWER EAST SIDE TENEMENT MUSEUM,C,2024,"1,458,997",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N256,MANHATTAN THEATER CLUB,C,2024,"1,750,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N274,"MOVING IMAGE, INC. / FILM FORUM",C,2024,"204,000",0,"204,000",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N277,MUSEUM FOR AFRICAN ART,C,2024,"5,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N285,NATIONAL BLACK THEATER,C,2024,"2,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N288,NATIONAL MUSEUM OF THE AMERICAN INDIAN,C,2024,0,0,0,"82,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0N290,NEW 42ND STREET INC.,C,2024,"477,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N332,POPPENHUSEN INSTITUTE,C,2024,"500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N333,PREGONES THEATER,C,2024,"250,000",0,"3,424,029",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N354,ROUNDABOUT THEATRE COMPANY,C,2024,0,0,"14,326",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N381,SEVENTH REGIMENT ARMORY CONSERVANCY,C,2024,"5,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N394,SOUTH STREET SEAPORT MUSEUM,C,2024,"1,500,000",0,0,"9,150,486"
20230714,PV,CULTURAL INSTITUTIONS,PV 0N423,THE JEWISH MUSEUM,C,2024,0,0,"14,000",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N570,ARTSPACE PROJECTS INC.,C,2024,"4,100,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N612,EAST HARLEM ARTS AND EDUCATION LDC (HECKSCHER BLDG.),C,2024,0,0,0,"776,096"
20230714,PV,CULTURAL INSTITUTIONS,PV 0N645,BROOKLYN YOUTH CHORUS,C,2024,"1,000,000",0,"157,954",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N655,"COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE, INC.",C,2024,0,0,"4,389,760",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N656,GREATER RIDGEWOOD HISTORICAL SOCIETY,C,2024,0,"54,994",0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N789,"TOWN HALL FOUNDATION, INC.",C,2024,"1,047,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N791,"THEATER FOR THE NEW CITY FOUNDATION, INC.",C,2024,"1,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N818,RATTLESTICK PRODUCTIONS INC.,C,2024,0,0,13,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N829,"AARON DAVIS HALL, INC.",C,2024,0,0,"626,000",0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N922,BROOKLYN CONSERVATORY OF MUSIC (BKCM),C,2024,"1,800,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N954,NOBLE MARITIME COLLECTION,C,2024,"500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV 0N958,"SOCIETY OF ILLUSTRATORS, INC.",C,2024,0,0,0,"140,000"
20230714,PV,CULTURAL INSTITUTIONS,PV 0N989,"VINEYARD THEATRE AND WORKSHOP CENTER, INC.",C,2024,"913,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D018,"EL MUSEO DEL BARRIO, RECONSTRUCTION, IMPROVEMENTS",C,2024,"4,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D034,"AMERICAN MUSEUM OF NATURAL HISTORY, IMPROVEMENTS & ADDITIONS, MANHATTA",C,2024,"5,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D040,FLUSHING TOWN HALL,C,2024,"802,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D175,"STATEN ISLAND ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2024,"3,500,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D176,"NEW YORK ZOOLOGICAL SOCIETY IMPROVEMENTS, THE BRONX",C,2024,"10,000,000",0,0,0
20230714,PV,CULTURAL INSTITUTIONS,PV D262,"BROOKLYN CHILDREN'S MUSEUM, IMPROVEMENTS",C,2024,"1,200,000",0,0,0
